word,rank,freq
"mood",5203,1.0718630587756108e-5
"monstrous",5204,1.0718630587756108e-5
"monks",5205,1.0718630587756108e-5
"monkey",5206,1.0718630587756108e-5
"moist",5207,1.0718630587756108e-5
"model",5208,1.0718630587756108e-5
"moat",5209,1.0718630587756108e-5
"mo",5210,1.0718630587756108e-5
"mixing",5211,1.0718630587756108e-5
"mistrust",5212,1.0718630587756108e-5
"missis",5213,1.0718630587756108e-5
"missile",5214,1.0718630587756108e-5
"misplaced",5215,1.0718630587756108e-5
"miseries",5216,1.0718630587756108e-5
"miniature",5217,1.0718630587756108e-5
"military",5218,1.0718630587756108e-5
"mildewed",5219,1.0718630587756108e-5
"mightily",5220,1.0718630587756108e-5
"midway",5221,1.0718630587756108e-5
"mid",5222,1.0718630587756108e-5
"metaphysics",5223,1.0718630587756108e-5
"merciful",5224,1.0718630587756108e-5
"merchants",5225,1.0718630587756108e-5
"mens",5226,1.0718630587756108e-5
"mending",5227,1.0718630587756108e-5
"mended",5228,1.0718630587756108e-5
"meetings",5229,1.0718630587756108e-5
"medium",5230,1.0718630587756108e-5
"meditations",5231,1.0718630587756108e-5
"medicine",5232,1.0718630587756108e-5
"medical",5233,1.0718630587756108e-5
"mayors",5234,1.0718630587756108e-5
"maynt",5235,1.0718630587756108e-5
"maybe",5236,1.0718630587756108e-5
"masters",5237,1.0718630587756108e-5
"mastered",5238,1.0718630587756108e-5
"masr",5239,1.0718630587756108e-5
"manuscript",5240,1.0718630587756108e-5
"manufacture",5241,1.0718630587756108e-5
"manor",5242,1.0718630587756108e-5
"manly",5243,1.0718630587756108e-5
"manhood",5244,1.0718630587756108e-5
"manager",5245,1.0718630587756108e-5
"managed",5246,1.0718630587756108e-5
"manacled",5247,1.0718630587756108e-5
"manacle",5248,1.0718630587756108e-5
"malignity",5249,1.0718630587756108e-5
"malignant",5250,1.0718630587756108e-5
"maker",5251,1.0718630587756108e-5
"maintained",5252,1.0718630587756108e-5
"maids",5253,1.0718630587756108e-5
"magwitchs",5254,1.0718630587756108e-5
"magnifying",5255,1.0718630587756108e-5
"ma",5256,1.0718630587756108e-5
"lured",5257,1.0718630587756108e-5
"lungs",5258,1.0718630587756108e-5
"lunch",5259,1.0718630587756108e-5
"luggage",5260,1.0718630587756108e-5
"luck",5261,1.0718630587756108e-5
"lowness",5262,1.0718630587756108e-5
"loveliness",5263,1.0718630587756108e-5
"loudly",5264,1.0718630587756108e-5
"loops",5265,1.0718630587756108e-5
"lookout",5266,1.0718630587756108e-5
"longest",5267,1.0718630587756108e-5
"longed",5268,1.0718630587756108e-5
"lone",5269,1.0718630587756108e-5
"loiter",5270,1.0718630587756108e-5
"loft",5271,1.0718630587756108e-5
"lodger",5272,1.0718630587756108e-5
"locks",5273,1.0718630587756108e-5
"locking",5274,1.0718630587756108e-5
"loaded",5275,1.0718630587756108e-5
"lloyds",5276,1.0718630587756108e-5
"literature",5277,1.0718630587756108e-5
"liquors",5278,1.0718630587756108e-5
"lip",5279,1.0718630587756108e-5
"limes",5280,1.0718630587756108e-5
"lime",5281,1.0718630587756108e-5
"likeways",5282,1.0718630587756108e-5
"likes",5283,1.0718630587756108e-5
"likenesses",5284,1.0718630587756108e-5
"lightning",5285,1.0718630587756108e-5
"lighthouse",5286,1.0718630587756108e-5
"lighters",5287,1.0718630587756108e-5
"lightened",5288,1.0718630587756108e-5
"lifeless",5289,1.0718630587756108e-5
"lieu",5290,1.0718630587756108e-5
"lid",5291,1.0718630587756108e-5
"liberality",5292,1.0718630587756108e-5
"legible",5293,1.0718630587756108e-5
"leer",5294,1.0718630587756108e-5
"leap",5295,1.0718630587756108e-5
"leaden",5296,1.0718630587756108e-5
"lastly",5297,1.0718630587756108e-5
"largest",5298,1.0718630587756108e-5
"larceny",5299,1.0718630587756108e-5
"language",5300,1.0718630587756108e-5
"lanes",5301,1.0718630587756108e-5
"lands",5302,1.0718630587756108e-5
"lame",5303,1.0718630587756108e-5
"lake",5304,1.0718630587756108e-5
"laden",5305,1.0718630587756108e-5
"lace",5306,1.0718630587756108e-5
"laborer",5307,1.0718630587756108e-5
"knot",5308,1.0718630587756108e-5
"knight",5309,1.0718630587756108e-5
"kneeling",5310,1.0718630587756108e-5
"kissing",5311,1.0718630587756108e-5
"kings",5312,1.0718630587756108e-5
"kindled",5313,1.0718630587756108e-5
"killed",5314,1.0718630587756108e-5
"kid",5315,1.0718630587756108e-5
"kick",5316,1.0718630587756108e-5
"kettle",5317,1.0718630587756108e-5
"keepers",5318,1.0718630587756108e-5
"juryman",5319,1.0718630587756108e-5
"jury",5320,1.0718630587756108e-5
"june",5321,1.0718630587756108e-5
"jumped",5322,1.0718630587756108e-5
"judicial",5323,1.0718630587756108e-5
"joke",5324,1.0718630587756108e-5
"joints",5325,1.0718630587756108e-5
"joint",5326,1.0718630587756108e-5
"joining",5327,1.0718630587756108e-5
"jocose",5328,1.0718630587756108e-5
"jewelery",5329,1.0718630587756108e-5
"jewel",5330,1.0718630587756108e-5
"jerkings",5331,1.0718630587756108e-5
"jerked",5332,1.0718630587756108e-5
"jerk",5333,1.0718630587756108e-5
"jaws",5334,1.0718630587756108e-5
"jam",5335,1.0718630587756108e-5
"jacket",5336,1.0718630587756108e-5
"itll",5337,1.0718630587756108e-5
"item",5338,1.0718630587756108e-5
"issued",5339,1.0718630587756108e-5
"issue",5340,1.0718630587756108e-5
"island",5341,1.0718630587756108e-5
"irritating",5342,1.0718630587756108e-5
"irresistible",5343,1.0718630587756108e-5
"irregular",5344,1.0718630587756108e-5
"inwardly",5345,1.0718630587756108e-5
"inward",5346,1.0718630587756108e-5
"involuntary",5347,1.0718630587756108e-5
"involuntarily",5348,1.0718630587756108e-5
"inveterate",5349,1.0718630587756108e-5
"invested",5350,1.0718630587756108e-5
"invest",5351,1.0718630587756108e-5
"invention",5352,1.0718630587756108e-5
"intimated",5353,1.0718630587756108e-5
"intimacy",5354,1.0718630587756108e-5
"intervening",5355,1.0718630587756108e-5
"intermixed",5356,1.0718630587756108e-5
"interfered",5357,1.0718630587756108e-5
"intensity",5358,1.0718630587756108e-5
"intending",5359,1.0718630587756108e-5
"intend",5360,1.0718630587756108e-5
"intelligible",5361,1.0718630587756108e-5
"intelligent",5362,1.0718630587756108e-5
"intellects",5363,1.0718630587756108e-5
"insuring",5364,1.0718630587756108e-5
"insurers",5365,1.0718630587756108e-5
"insurer",5366,1.0718630587756108e-5
"insured",5367,1.0718630587756108e-5
"insupportable",5368,1.0718630587756108e-5
"instruments",5369,1.0718630587756108e-5
"instruction",5370,1.0718630587756108e-5
"institution",5371,1.0718630587756108e-5
"instances",5372,1.0718630587756108e-5
"inspired",5373,1.0718630587756108e-5
"inquiries",5374,1.0718630587756108e-5
"innocently",5375,1.0718630587756108e-5
"inkstand",5376,1.0718630587756108e-5
"injuries",5377,1.0718630587756108e-5
"injudicious",5378,1.0718630587756108e-5
"inheritance",5379,1.0718630587756108e-5
"inhabitants",5380,1.0718630587756108e-5
"ingenuity",5381,1.0718630587756108e-5
"informer",5382,1.0718630587756108e-5
"inform",5383,1.0718630587756108e-5
"influenced",5384,1.0718630587756108e-5
"inflammatory",5385,1.0718630587756108e-5
"infinitely",5386,1.0718630587756108e-5
"inference",5387,1.0718630587756108e-5
"infer",5388,1.0718630587756108e-5
"inevitable",5389,1.0718630587756108e-5
"industrious",5390,1.0718630587756108e-5
"induce",5391,1.0718630587756108e-5
"indispensable",5392,1.0718630587756108e-5
"indiscriminate",5393,1.0718630587756108e-5
"indies",5394,1.0718630587756108e-5
"indicate",5395,1.0718630587756108e-5
"independent",5396,1.0718630587756108e-5
"indefinite",5397,1.0718630587756108e-5
"indefinably",5398,1.0718630587756108e-5
"incurred",5399,1.0718630587756108e-5
"inconsistent",5400,1.0718630587756108e-5
"inconceivable",5401,1.0718630587756108e-5
"incomprehensible",5402,1.0718630587756108e-5
"incident",5403,1.0718630587756108e-5
"inch",5404,1.0718630587756108e-5
"inaptitude",5405,1.0718630587756108e-5
"inaccessibility",5406,1.0718630587756108e-5
"imprisonment",5407,1.0718630587756108e-5
"impressive",5408,1.0718630587756108e-5
"impressed",5409,1.0718630587756108e-5
"impress",5410,1.0718630587756108e-5
"impracticable",5411,1.0718630587756108e-5
"impossibility",5412,1.0718630587756108e-5
"impossibilities",5413,1.0718630587756108e-5
"imposing",5414,1.0718630587756108e-5
"importing",5415,1.0718630587756108e-5
"imperiously",5416,1.0718630587756108e-5
"imperceptibly",5417,1.0718630587756108e-5
"impelled",5418,1.0718630587756108e-5
"impaired",5419,1.0718630587756108e-5
"immensity",5420,1.0718630587756108e-5
"immediate",5421,1.0718630587756108e-5
"identified",5422,1.0718630587756108e-5
"identical",5423,1.0718630587756108e-5
"ice",5424,1.0718630587756108e-5
"hypothesis",5425,1.0718630587756108e-5
"hyde",5426,1.0718630587756108e-5
"hushing",5427,1.0718630587756108e-5
"hush",5428,1.0718630587756108e-5
"husbands",5429,1.0718630587756108e-5
"hurts",5430,1.0718630587756108e-5
"hunter",5431,1.0718630587756108e-5
"humoring",5432,1.0718630587756108e-5
"humbugs",5433,1.0718630587756108e-5
"humbled",5434,1.0718630587756108e-5
"hugged",5435,1.0718630587756108e-5
"hug",5436,1.0718630587756108e-5
"hue",5437,1.0718630587756108e-5
"howsever",5438,1.0718630587756108e-5
"hown",5439,1.0718630587756108e-5
"hovered",5440,1.0718630587756108e-5
"housemaid",5441,1.0718630587756108e-5
"hospitality",5442,1.0718630587756108e-5
"horizontal",5443,1.0718630587756108e-5
"hopelessly",5444,1.0718630587756108e-5
"hopefully",5445,1.0718630587756108e-5
"hoops",5446,1.0718630587756108e-5
"homeward",5447,1.0718630587756108e-5
"homely",5448,1.0718630587756108e-5
"homage",5449,1.0718630587756108e-5
"holy",5450,1.0718630587756108e-5
"hollower",5451,1.0718630587756108e-5
"hints",5452,1.0718630587756108e-5
"hinges",5453,1.0718630587756108e-5
"hills",5454,1.0718630587756108e-5
"hideous",5455,1.0718630587756108e-5
"hesitate",5456,1.0718630587756108e-5
"henceforth",5457,1.0718630587756108e-5
"heel",5458,1.0718630587756108e-5
"hedges",5459,1.0718630587756108e-5
"heaviest",5460,1.0718630587756108e-5
"heath",5461,1.0718630587756108e-5
"heaped",5462,1.0718630587756108e-5
"heading",5463,1.0718630587756108e-5
"haze",5464,1.0718630587756108e-5
"hazarded",5465,1.0718630587756108e-5
"haven",5466,1.0718630587756108e-5
"haunting",5467,1.0718630587756108e-5
"hatred",5468,1.0718630587756108e-5
"hatband",5469,1.0718630587756108e-5
"hastily",5470,1.0718630587756108e-5
"hasnt",5471,1.0718630587756108e-5
"harshly",5472,1.0718630587756108e-5
"harrow",5473,1.0718630587756108e-5
"harping",5474,1.0718630587756108e-5
"harp",5475,1.0718630587756108e-5
"harmonious",5476,1.0718630587756108e-5
"hardihood",5477,1.0718630587756108e-5
"hany",5478,1.0718630587756108e-5
"handkercher",5479,1.0718630587756108e-5
"handful",5480,1.0718630587756108e-5
"handcuffed",5481,1.0718630587756108e-5
"hammers",5482,1.0718630587756108e-5
"hammering",5483,1.0718630587756108e-5
"halt",5484,1.0718630587756108e-5
"haggard",5485,1.0718630587756108e-5
"habitual",5486,1.0718630587756108e-5
"gypsy",5487,1.0718630587756108e-5
"gush",5488,1.0718630587756108e-5
"gunwale",5489,1.0718630587756108e-5
"guiltily",5490,1.0718630587756108e-5
"guiding",5491,1.0718630587756108e-5
"guidance",5492,1.0718630587756108e-5
"guests",5493,1.0718630587756108e-5
"guest",5494,1.0718630587756108e-5
"gruffandgrim",5495,1.0718630587756108e-5
"grudging",5496,1.0718630587756108e-5
"grubber",5497,1.0718630587756108e-5
"growed",5498,1.0718630587756108e-5
"growd",5499,1.0718630587756108e-5
"groped",5500,1.0718630587756108e-5
"grog",5501,1.0718630587756108e-5
"grocer",5502,1.0718630587756108e-5
"groan",5503,1.0718630587756108e-5
"grizzled",5504,1.0718630587756108e-5
"grinding",5505,1.0718630587756108e-5
"grin",5506,1.0718630587756108e-5
"grievous",5507,1.0718630587756108e-5
"grieved",5508,1.0718630587756108e-5
"greens",5509,1.0718630587756108e-5
"greenhouse",5510,1.0718630587756108e-5
"greek",5511,1.0718630587756108e-5
"grease",5512,1.0718630587756108e-5
"gratitoode",5513,1.0718630587756108e-5
"gratifying",5514,1.0718630587756108e-5
"grate",5515,1.0718630587756108e-5
"granddaughter",5516,1.0718630587756108e-5
"gradual",5517,1.0718630587756108e-5
"governor",5518,1.0718630587756108e-5
"goods",5519,1.0718630587756108e-5
"gods",5520,1.0718630587756108e-5
"godmother",5521,1.0718630587756108e-5
"goaded",5522,1.0718630587756108e-5
"gnawed",5523,1.0718630587756108e-5
"glow",5524,1.0718630587756108e-5
"gloated",5525,1.0718630587756108e-5
"glimpse",5526,1.0718630587756108e-5
"gleam",5527,1.0718630587756108e-5
"glaring",5528,1.0718630587756108e-5
"glared",5529,1.0718630587756108e-5
"glances",5530,1.0718630587756108e-5
"gladly",5531,1.0718630587756108e-5
"ginger",5532,1.0718630587756108e-5
"gigantic",5533,1.0718630587756108e-5
"gift",5534,1.0718630587756108e-5
"giddy",5535,1.0718630587756108e-5
"giants",5536,1.0718630587756108e-5
"gentler",5537,1.0718630587756108e-5
"generosity",5538,1.0718630587756108e-5
"gen",5539,1.0718630587756108e-5
"gazing",5540,1.0718630587756108e-5
"gathering",5541,1.0718630587756108e-5
"gathered",5542,1.0718630587756108e-5
"gasped",5543,1.0718630587756108e-5
"gas",5544,1.0718630587756108e-5
"garment",5545,1.0718630587756108e-5
"gardener",5546,1.0718630587756108e-5
"gallon",5547,1.0718630587756108e-5
"gains",5548,1.0718630587756108e-5
"gaining",5549,1.0718630587756108e-5
"futile",5550,1.0718630587756108e-5
"furrowed",5551,1.0718630587756108e-5
"fungus",5552,1.0718630587756108e-5
"funereal",5553,1.0718630587756108e-5
"fulfilling",5554,1.0718630587756108e-5
"frowzy",5555,1.0718630587756108e-5
"frowned",5556,1.0718630587756108e-5
"frosty",5557,1.0718630587756108e-5
"frost",5558,1.0718630587756108e-5
"freshness",5559,1.0718630587756108e-5
"french",5560,1.0718630587756108e-5
"fortuns",5561,1.0718630587756108e-5
"fortress",5562,1.0718630587756108e-5
"fortified",5563,1.0718630587756108e-5
"forming",5564,1.0718630587756108e-5
"formerly",5565,1.0718630587756108e-5
"formation",5566,1.0718630587756108e-5
"formality",5567,1.0718630587756108e-5
"forks",5568,1.0718630587756108e-5
"forfeiture",5569,1.0718630587756108e-5
"foresaw",5570,1.0718630587756108e-5
"forefingers",5571,1.0718630587756108e-5
"forbidding",5572,1.0718630587756108e-5
"forasmuch",5573,1.0718630587756108e-5
"footstool",5574,1.0718630587756108e-5
"footsteps",5575,1.0718630587756108e-5
"footmen",5576,1.0718630587756108e-5
"font",5577,1.0718630587756108e-5
"folly",5578,1.0718630587756108e-5
"follows",5579,1.0718630587756108e-5
"folks",5580,1.0718630587756108e-5
"foggy",5581,1.0718630587756108e-5
"fog",5582,1.0718630587756108e-5
"flowered",5583,1.0718630587756108e-5
"flour",5584,1.0718630587756108e-5
"floors",5585,1.0718630587756108e-5
"flew",5586,1.0718630587756108e-5
"flaxen",5587,1.0718630587756108e-5
"flask",5588,1.0718630587756108e-5
"flared",5589,1.0718630587756108e-5
"flapping",5590,1.0718630587756108e-5
"flaming",5591,1.0718630587756108e-5
"flame",5592,1.0718630587756108e-5
"flagstaff",5593,1.0718630587756108e-5
"flags",5594,1.0718630587756108e-5
"flabby",5595,1.0718630587756108e-5
"fits",5596,1.0718630587756108e-5
"fitful",5597,1.0718630587756108e-5
"fist",5598,1.0718630587756108e-5
"firstly",5599,1.0718630587756108e-5
"firelight",5600,1.0718630587756108e-5
"finest",5601,1.0718630587756108e-5
"finer",5602,1.0718630587756108e-5
"finely",5603,1.0718630587756108e-5
"finds",5604,1.0718630587756108e-5
"fin",5605,1.0718630587756108e-5
"film",5606,1.0718630587756108e-5
"fills",5607,1.0718630587756108e-5
"filing",5608,1.0718630587756108e-5
"fiery",5609,1.0718630587756108e-5
"fidelity",5610,1.0718630587756108e-5
"fetters",5611,1.0718630587756108e-5
"ferocity",5612,1.0718630587756108e-5
"ferocious",5613,1.0718630587756108e-5
"fender",5614,1.0718630587756108e-5
"fenced",5615,1.0718630587756108e-5
"felon",5616,1.0718630587756108e-5
"fellows",5617,1.0718630587756108e-5
"feebly",5618,1.0718630587756108e-5
"feeble",5619,1.0718630587756108e-5
"feared",5620,1.0718630587756108e-5
"favors",5621,1.0718630587756108e-5
"favoring",5622,1.0718630587756108e-5
"faults",5623,1.0718630587756108e-5
"fashionable",5624,1.0718630587756108e-5
"farmers",5625,1.0718630587756108e-5
"farmer",5626,1.0718630587756108e-5
"farden",5627,1.0718630587756108e-5
"fantastic",5628,1.0718630587756108e-5
"faith",5629,1.0718630587756108e-5
"fain",5630,1.0718630587756108e-5
"failings",5631,1.0718630587756108e-5
"fabulous",5632,1.0718630587756108e-5
"eyelids",5633,1.0718630587756108e-5
"exultant",5634,1.0718630587756108e-5
"extricate",5635,1.0718630587756108e-5
"extract",5636,1.0718630587756108e-5
"extorted",5637,1.0718630587756108e-5
"externally",5638,1.0718630587756108e-5
"exquisite",5639,1.0718630587756108e-5
"explanations",5640,1.0718630587756108e-5
"explaining",5641,1.0718630587756108e-5
"experienced",5642,1.0718630587756108e-5
"expectation",5643,1.0718630587756108e-5
"expanse",5644,1.0718630587756108e-5
"exile",5645,1.0718630587756108e-5
"executed",5646,1.0718630587756108e-5
"excusable",5647,1.0718630587756108e-5
"exclamation",5648,1.0718630587756108e-5
"excessive",5649,1.0718630587756108e-5
"excess",5650,1.0718630587756108e-5
"excepting",5651,1.0718630587756108e-5
"exceeding",5652,1.0718630587756108e-5
"exasperating",5653,1.0718630587756108e-5
"evasively",5654,1.0718630587756108e-5
"evaporated",5655,1.0718630587756108e-5
"estimate",5656,1.0718630587756108e-5
"estate",5657,1.0718630587756108e-5
"escorted",5658,1.0718630587756108e-5
"errors",5659,1.0718630587756108e-5
"equipage",5660,1.0718630587756108e-5
"equality",5661,1.0718630587756108e-5
"epistle",5662,1.0718630587756108e-5
"envious",5663,1.0718630587756108e-5
"envied",5664,1.0718630587756108e-5
"entry",5665,1.0718630587756108e-5
"enterprising",5666,1.0718630587756108e-5
"ensuing",5667,1.0718630587756108e-5
"ensued",5668,1.0718630587756108e-5
"enlarged",5669,1.0718630587756108e-5
"enhanced",5670,1.0718630587756108e-5
"engine",5671,1.0718630587756108e-5
"endured",5672,1.0718630587756108e-5
"endurance",5673,1.0718630587756108e-5
"endowed",5674,1.0718630587756108e-5
"endeavouring",5675,1.0718630587756108e-5
"endeavors",5676,1.0718630587756108e-5
"endeavored",5677,1.0718630587756108e-5
"encumbered",5678,1.0718630587756108e-5
"encircled",5679,1.0718630587756108e-5
"enchanter",5680,1.0718630587756108e-5
"emotions",5681,1.0718630587756108e-5
"emerged",5682,1.0718630587756108e-5
"embraced",5683,1.0718630587756108e-5
"elths",5684,1.0718630587756108e-5
"eliciting",5685,1.0718630587756108e-5
"elevation",5686,1.0718630587756108e-5
"elegance",5687,1.0718630587756108e-5
"election",5688,1.0718630587756108e-5
"elder",5689,1.0718630587756108e-5
"eighty",5690,1.0718630587756108e-5
"egg",5691,1.0718630587756108e-5
"effectually",5692,1.0718630587756108e-5
"edging",5693,1.0718630587756108e-5
"edged",5694,1.0718630587756108e-5
"echoing",5695,1.0718630587756108e-5
"echo",5696,1.0718630587756108e-5
"ecclesiastical",5697,1.0718630587756108e-5
"ebb",5698,1.0718630587756108e-5
"eats",5699,1.0718630587756108e-5
"eastern",5700,1.0718630587756108e-5
"earthy",5701,1.0718630587756108e-5
"earthwork",5702,1.0718630587756108e-5
"earnings",5703,1.0718630587756108e-5
"earned",5704,1.0718630587756108e-5
"earlier",5705,1.0718630587756108e-5
"dye",5706,1.0718630587756108e-5
"duties",5707,1.0718630587756108e-5
"dustpan",5708,1.0718630587756108e-5
"dusting",5709,1.0718630587756108e-5
"dunghill",5710,1.0718630587756108e-5
"duly",5711,1.0718630587756108e-5
"dryer",5712,1.0718630587756108e-5
"drum",5713,1.0718630587756108e-5
"drizzly",5714,1.0718630587756108e-5
"drinks",5715,1.0718630587756108e-5
"dregs",5716,1.0718630587756108e-5
"drawer",5717,1.0718630587756108e-5
"drawd",5718,1.0718630587756108e-5
"drawback",5719,1.0718630587756108e-5
"dramatic",5720,1.0718630587756108e-5
"dram",5721,1.0718630587756108e-5
"downright",5722,1.0718630587756108e-5
"dover",5723,1.0718630587756108e-5
"doubtless",5724,1.0718630587756108e-5
"dots",5725,1.0718630587756108e-5
"dormouse",5726,1.0718630587756108e-5
"dolge",5727,1.0718630587756108e-5
"doleful",5728,1.0718630587756108e-5
"doesnt",5729,1.0718630587756108e-5
"dodging",5730,1.0718630587756108e-5
"dodged",5731,1.0718630587756108e-5
"doctor",5732,1.0718630587756108e-5
"divulged",5733,1.0718630587756108e-5
"ditches",5734,1.0718630587756108e-5
"disturbance",5735,1.0718630587756108e-5
"distrustful",5736,1.0718630587756108e-5
"distrust",5737,1.0718630587756108e-5
"distressed",5738,1.0718630587756108e-5
"distraught",5739,1.0718630587756108e-5
"distinguishing",5740,1.0718630587756108e-5
"distinguish",5741,1.0718630587756108e-5
"distinctness",5742,1.0718630587756108e-5
"dissolved",5743,1.0718630587756108e-5
"dissociate",5744,1.0718630587756108e-5
"displeasure",5745,1.0718630587756108e-5
"dismally",5746,1.0718630587756108e-5
"disinterestedness",5747,1.0718630587756108e-5
"disinterested",5748,1.0718630587756108e-5
"dishes",5749,1.0718630587756108e-5
"disguised",5750,1.0718630587756108e-5
"disgraces",5751,1.0718630587756108e-5
"disengaged",5752,1.0718630587756108e-5
"discuss",5753,1.0718630587756108e-5
"discouragement",5754,1.0718630587756108e-5
"disconsolately",5755,1.0718630587756108e-5
"discomfited",5756,1.0718630587756108e-5
"discharged",5757,1.0718630587756108e-5
"discharge",5758,1.0718630587756108e-5
"discern",5759,1.0718630587756108e-5
"disappointments",5760,1.0718630587756108e-5
"disappear",5761,1.0718630587756108e-5
"disagreeably",5762,1.0718630587756108e-5
"directing",5763,1.0718630587756108e-5
"dire",5764,1.0718630587756108e-5
"dipping",5765,1.0718630587756108e-5
"diner",5766,1.0718630587756108e-5
"diminishing",5767,1.0718630587756108e-5
"dilated",5768,1.0718630587756108e-5
"dignities",5769,1.0718630587756108e-5
"digestion",5770,1.0718630587756108e-5
"differently",5771,1.0718630587756108e-5
"diamond",5772,1.0718630587756108e-5
"diabolical",5773,1.0718630587756108e-5
"dexterity",5774,1.0718630587756108e-5
"devouring",5775,1.0718630587756108e-5
"devotion",5776,1.0718630587756108e-5
"devote",5777,1.0718630587756108e-5
"device",5778,1.0718630587756108e-5
"development",5779,1.0718630587756108e-5
"developing",5780,1.0718630587756108e-5
"develop",5781,1.0718630587756108e-5
"detested",5782,1.0718630587756108e-5
"detestable",5783,1.0718630587756108e-5
"determination",5784,1.0718630587756108e-5
"detaining",5785,1.0718630587756108e-5
"despondent",5786,1.0718630587756108e-5
"desperately",5787,1.0718630587756108e-5
"desolation",5788,1.0718630587756108e-5
"desirous",5789,1.0718630587756108e-5
"desired",5790,1.0718630587756108e-5
"desert",5791,1.0718630587756108e-5
"describe",5792,1.0718630587756108e-5
"descended",5793,1.0718630587756108e-5
"derive",5794,1.0718630587756108e-5
"derision",5795,1.0718630587756108e-5
"depression",5796,1.0718630587756108e-5
"depressing",5797,1.0718630587756108e-5
"depreciation",5798,1.0718630587756108e-5
"deposited",5799,1.0718630587756108e-5
"depose",5800,1.0718630587756108e-5
"dependence",5801,1.0718630587756108e-5
"depart",5802,1.0718630587756108e-5
"dentist",5803,1.0718630587756108e-5
"dense",5804,1.0718630587756108e-5
"denounced",5805,1.0718630587756108e-5
"denoted",5806,1.0718630587756108e-5
"denied",5807,1.0718630587756108e-5
"delightfully",5808,1.0718630587756108e-5
"deliberation",5809,1.0718630587756108e-5
"deliberated",5810,1.0718630587756108e-5
"dejection",5811,1.0718630587756108e-5
"degrading",5812,1.0718630587756108e-5
"degraded",5813,1.0718630587756108e-5
"degradation",5814,1.0718630587756108e-5
"definition",5815,1.0718630587756108e-5
"deficiency",5816,1.0718630587756108e-5
"deferred",5817,1.0718630587756108e-5
"defended",5818,1.0718630587756108e-5
"defend",5819,1.0718630587756108e-5
"deer",5820,1.0718630587756108e-5
"deeming",5821,1.0718630587756108e-5
"deem",5822,1.0718630587756108e-5
"declining",5823,1.0718630587756108e-5
"declaration",5824,1.0718630587756108e-5
"decisively",5825,1.0718630587756108e-5
"decisive",5826,1.0718630587756108e-5
"decent",5827,1.0718630587756108e-5
"deceiving",5828,1.0718630587756108e-5
"decease",5829,1.0718630587756108e-5
"dearest",5830,1.0718630587756108e-5
"deaf",5831,1.0718630587756108e-5
"deaden",5832,1.0718630587756108e-5
"dawn",5833,1.0718630587756108e-5
"dated",5834,1.0718630587756108e-5
"darted",5835,1.0718630587756108e-5
"darkened",5836,1.0718630587756108e-5
"daring",5837,1.0718630587756108e-5
"d",5838,1.0718630587756108e-5
"custody",5839,1.0718630587756108e-5
"curses",5840,1.0718630587756108e-5
"currant",5841,1.0718630587756108e-5
"cups",5842,1.0718630587756108e-5
"cuff",5843,1.0718630587756108e-5
"crush",5844,1.0718630587756108e-5
"crunching",5845,1.0718630587756108e-5
"crumpled",5846,1.0718630587756108e-5
"crumb",5847,1.0718630587756108e-5
"cruelty",5848,1.0718630587756108e-5
"crows",5849,1.0718630587756108e-5
"crowned",5850,1.0718630587756108e-5
"crowding",5851,1.0718630587756108e-5
"crouching",5852,1.0718630587756108e-5
"crockery",5853,1.0718630587756108e-5
"critical",5854,1.0718630587756108e-5
"crippled",5855,1.0718630587756108e-5
"cringe",5856,1.0718630587756108e-5
"crimes",5857,1.0718630587756108e-5
"creetur",5858,1.0718630587756108e-5
"creeping",5859,1.0718630587756108e-5
"creditor",5860,1.0718630587756108e-5
"creaking",5861,1.0718630587756108e-5
"creak",5862,1.0718630587756108e-5
"crawling",5863,1.0718630587756108e-5
"crammed",5864,1.0718630587756108e-5
"craft",5865,1.0718630587756108e-5
"crackers",5866,1.0718630587756108e-5
"crackered",5867,1.0718630587756108e-5
"cowardly",5868,1.0718630587756108e-5
"coupling",5869,1.0718630587756108e-5
"counter",5870,1.0718630587756108e-5
"counted",5871,1.0718630587756108e-5
"counsel",5872,1.0718630587756108e-5
"costs",5873,1.0718630587756108e-5
"cost",5874,1.0718630587756108e-5
"correspondence",5875,1.0718630587756108e-5
"correcting",5876,1.0718630587756108e-5
"cordially",5877,1.0718630587756108e-5
"coopering",5878,1.0718630587756108e-5
"cooked",5879,1.0718630587756108e-5
"conwict",5880,1.0718630587756108e-5
"convincing",5881,1.0718630587756108e-5
"convicted",5882,1.0718630587756108e-5
"convey",5883,1.0718630587756108e-5
"conversational",5884,1.0718630587756108e-5
"conventional",5885,1.0718630587756108e-5
"control",5886,1.0718630587756108e-5
"contrived",5887,1.0718630587756108e-5
"contrivance",5888,1.0718630587756108e-5
"contributed",5889,1.0718630587756108e-5
"contrasted",5890,1.0718630587756108e-5
"contrairy",5891,1.0718630587756108e-5
"contradictory",5892,1.0718630587756108e-5
"contradiction",5893,1.0718630587756108e-5
"continue",5894,1.0718630587756108e-5
"contention",5895,1.0718630587756108e-5
"contending",5896,1.0718630587756108e-5
"contemptuous",5897,1.0718630587756108e-5
"contemptible",5898,1.0718630587756108e-5
"containing",5899,1.0718630587756108e-5
"contained",5900,1.0718630587756108e-5
"consult",5901,1.0718630587756108e-5
"construction",5902,1.0718630587756108e-5
"constructed",5903,1.0718630587756108e-5
"constitutionally",5904,1.0718630587756108e-5
"consternation",5905,1.0718630587756108e-5
